date,nav_base,nav_kd_mix_l50
2015-06-04,625889032.1397446,626024031.0875753
2015-06-05,624165842.9397446,624395031.8375753
2015-06-08,630559539.0783255,630557290.126156
2015-06-09,625183512.895317,625376093.0431476
2015-06-10,630508713.4742758,630488666.3197623
2015-06-11,628120548.7476139,628234041.3431004
2015-06-12,630904861.9180535,630886856.41354
2015-06-15,628099249.1376489,628088299.6831355
2015-06-16,627315254.2774712,627209867.6399946
2015-06-17,623342476.2774712,623386819.1399946
2015-06-18,626897230.0774711,626948625.8399945
2015-06-22,632459089.4774711,632522085.0899945
2015-06-23,633098062.7199988,633086866.2825223
2015-06-24,635679123.6718802,635609512.2332511
2015-06-25,637601077.1109691,637522138.1480019
2015-06-26,636731144.829666,636754269.4606835
2015-06-29,629782980.7988884,629853814.5694395
2015-06-30,631369701.4801708,631456295.4453053
2015-07-01,635317157.4801708,635240892.4453053
2015-07-02,634518744.8801708,634530301.3953054
2015-07-03,636121963.4801708,636113632.3453053
2015-07-06,630454723.8878976,630437222.4484208
2015-07-07,631853542.8656694,631953147.9261925
2015-07-08,619857599.8686169,620220725.4291401
2015-07-09,618390171.0146625,618572778.7379236
2015-07-13,623342959.8855467,623487342.159938
2015-07-14,627369477.9948504,627380260.2692417
2015-07-15,630424014.0009288,630372204.9434757
2015-07-16,635130311.5784068,634993852.5118943
2015-07-17,631628265.5110003,631859936.5194653
2015-07-20,630279970.3110002,630372347.3694652
2015-07-21,629267168.9110003,629422814.1694653
2015-07-22,629300339.5127343,629565817.9549376
2015-07-23,627811025.5127342,628223793.7049376
2015-07-24,628795744.3127342,629176828.8049376
2015-07-27,620043734.7127342,620667329.2549375
2015-07-28,619210452.1127342,619730824.0549376
2015-07-29,619407770.7127342,619926355.0049375
2015-07-30,627881354.5127343,628295139.2549376
2015-07-31,633534748.7127342,633759566.5049375
2015-08-03,632103176.9127342,632214538.3049375
2015-08-04,638150706.6627342,638220633.7049376
2015-08-05,639343115.4127342,639320850.9049375
2015-08-06,633075265.9127342,632899610.8549376
2015-08-07,630335955.0127342,630106846.7549375
2015-08-10,628299230.2127342,628108671.7549375
2015-08-11,623297327.3127342,623226484.9049375
2015-08-12,610144025.4127342,610466821.3549376
2015-08-13,613789070.6627343,613937735.1049376
2015-08-14,614662690.2863817,614860710.0758058
2015-08-17,610747386.4363817,610795516.2758058
2015-08-18,604484020.3863817,604600355.8258059
2015-08-19,591460746.2863817,591762494.9258058
2015-08-20,591856181.5863817,592472601.7258059
2015-08-21,585541656.0363817,586188867.6758058
2015-08-24,573165407.6863817,573648233.8758059
2015-08-25,581528761.9863816,581721919.0758059
2015-08-26,583188251.5797801,583441424.9758059
2015-08-27,588277263.92978,588523513.1959106
2015-08-28,596961862.62978,596745801.2459106
2015-08-31,605034338.87978,604935535.2459106
2015-09-01,594729552.8297801,594829256.0459106
2015-09-02,593968102.8297801,594107406.0459106
2015-09-03,598259817.77978,598287356.9959106
2015-09-04,595171689.62978,595177158.4459106
2015-09-07,597541065.62978,597469084.6959106
2015-09-08,592864911.4797801,592825909.8959106
2015-09-09,604856355.3297801,604376081.7959106
2015-09-10,606384928.9474401,606044882.966759
2015-09-11,607718994.4974402,607310045.9167589
2015-09-14,606516341.4787949,606187553.40299
2015-09-15,605592835.2787949,605283744.25299
2015-09-16,607088489.0287949,606664350.10299
2015-09-17,612302373.0287949,611928794.95299
2015-09-18,613571688.2787949,613248426.90299
2015-09-21,602577358.9787949,602491237.00299
2015-09-22,606936841.2287949,606318395.65299
2015-09-23,595012418.6787949,594634695.05299
2015-09-24,594405407.9287949,594027000.75299
2015-09-25,590243523.328795,589857393.90299
2015-09-30,593265262.3787949,592781897.95299
2015-10-01,595577205.2287949,595129498.30299
2015-10-02,597197661.6287949,596834674.75299
2015-10-05,596215187.2287949,595674082.05299
2015-10-06,598087927.8787949,597596528.25299
2015-10-07,600525358.328795,600031910.30299
2015-10-08,597430778.3545469,596992202.225211
2015-10-12,602083744.7045469,601698043.675211
2015-10-13,604655267.1881433,604233491.3252109
2015-10-14,599089474.6381432,599054180.575211
2015-10-15,604842246.0381433,604653839.825211
2015-10-16,608869590.8381432,608842610.825211
2015-10-19,607839449.9881432,607994514.1913813
2015-10-20,611902373.6881433,611900106.9413812
2015-10-21,605194793.7881433,605383905.0413812
2015-10-22,610595630.4381433,610669246.2413813
2015-10-23,615263513.6029642,615116863.1486943
2015-10-26,621105058.6129453,620757201.1486943
2015-10-27,618371692.2618407,618130034.7375727
2015-10-28,617837668.2618407,617634510.9875727
2015-10-29,611793123.7618407,611582520.9875727
2015-10-30,607548126.5461577,607449609.000218
2015-11-02,604164285.1461577,604515889.6002179
2015-11-03,611104020.7961577,611225849.850218
2015-11-04,615058899.6822652,615127277.5468996
2015-11-05,614521470.8513926,614593001.6428823
2015-11-06,605777993.5371389,605921819.573723
2015-11-09,604701439.6871389,604597525.773723
2015-11-10,596925147.9768186,596943962.3606004
2015-11-11,595547154.3244053,595379279.6274929
2015-11-12,595820173.5775325,595776952.0806202
2015-11-13,590901411.5229583,590885361.3178431
2015-11-16,589180659.742441,589029500.255737
2015-11-17,595312080.9988558,595261104.7049392
2015-11-18,591703137.8199197,591579904.8524443
2015-11-19,597207843.6699196,597065251.1524444
2015-11-20,595268257.1699196,595222129.7524444
2015-11-23,594052992.1363889,594141303.5024444
2015-11-24,593889381.2363889,593778239.4024444
2015-11-25,593106748.186389,593110992.8524443
2015-11-26,595265484.9701753,595262416.1504878
2015-11-27,590621709.8201753,590671251.0504878
2015-11-30,588194929.0552398,588095770.0812706
2015-12-01,596385679.7552398,596427869.2312706
2015-12-02,591576284.8052398,591723437.0312705
2015-12-03,590323650.2052399,590278980.1812705
2015-12-04,589435989.3052398,589248966.0812706
2015-12-07,589400872.0552398,589294181.6312705
2015-12-08,581776559.7052399,581796895.1812705
2015-12-09,576846499.5052398,577027231.0312705
2015-12-10,580337812.3552399,580064391.5312705
2015-12-11,575503560.7052399,575744476.1312705
2015-12-14,572660760.6052399,572729138.1812705
2015-12-15,571447226.1052399,571599919.2812705
2015-12-16,574041977.8052398,574138590.7812705
2015-12-17,582112107.5052398,582390899.6312705
2015-12-18,575713969.1552398,576030586.9312706
2015-12-21,575091517.1552398,575502134.4312705
2015-12-22,578599807.8052398,579001830.6312705
2015-12-23,581383055.2052399,581704916.1312705
2015-12-24,582180928.9052398,582589908.8812705
2015-12-25,583680446.1552398,584038943.3312706
2015-12-28,584959015.4052398,585192980.2812705
2015-12-29,581070237.6552398,581481800.6812706
2015-12-30,578325981.5052398,578751673.3812705
2015-12-31,580578917.814628,581065141.7159804
2016-01-04,571313655.3491707,571697016.6834307
2016-01-05,570735418.5491706,571216414.2834307
2016-01-06,566600190.3991706,567126465.7334307
2016-01-07,559929589.2491707,560740574.3834307
2016-01-08,561809189.2491707,562533724.3834307
2016-01-11,558285457.6491706,559038300.9834307
2016-01-12,562574418.8234117,563233555.9675162
2016-01-13,563264425.2734118,564035314.2675163
2016-01-14,561988249.5734117,562800669.0175163
2016-01-15,556453439.3734117,557432654.8675163
2016-01-18,551554822.5734117,552562112.6175163
2016-01-19,556605754.6234117,557322728.2175162
2016-01-20,552876141.4234117,553662280.6175162
2016-01-21,545470131.6734117,546268958.6675162
2016-01-22,550135420.3234117,550929802.3675163
2016-01-25,563920790.1734117,564279950.5175163
2016-01-26,557792545.4734117,558360367.4675163
2016-01-27,560920410.1234117,561539287.4175162
2016-01-28,563196671.0734117,564063357.6175163
2016-01-29,577570671.1734117,578211644.7675163
2016-01-30,582491177.0734117,582957922.9175162
2016-02-01,584306607.5234118,584833004.9675162
2016-02-02,582939120.9234117,583291095.6175162
2016-02-03,575821237.1734117,576216749.9175162
2016-02-15,580224484.4234117,580830774.2175162
2016-02-16,589232582.9734117,589619801.0675162
2016-02-17,586397198.9234117,586681724.3675163
2016-02-18,589970902.8234117,590213850.0175163
2016-02-19,591461191.1734117,591784662.7175163
2016-02-22,591103015.1734117,591411486.4675162
2016-02-23,591725091.1734117,591972862.7175162
2016-02-24,586928326.2234117,587270611.7675163
2016-02-25,593022253.9734117,593195691.3675163
2016-02-26,596484157.8234117,596723035.1675162
2016-03-01,597619305.9234117,598124470.6175162
2016-03-02,599885838.9732876,600395149.9852103
2016-03-03,607251013.5851464,607636211.7818
2016-03-04,609006799.0309579,609196280.7613578
2016-03-07,612587550.4182589,612650469.8184466
2016-03-08,611097657.8351598,611127879.3430713
2016-03-09,607151406.0191137,607381270.0615102
2016-03-10,609757543.5771459,609956924.8406847
2016-03-11,610741617.6915706,610831320.6266531
2016-03-14,610434517.339165,610632238.0164891
2016-03-15,602354552.4421434,602847429.8679814
2016-03-16,605493831.708482,605939668.0651493
2016-03-17,612242425.5631324,612561625.5472742
2016-03-18,616503933.7631323,616696987.1972742
2016-03-21,612432358.3131324,612755441.0972742
2016-03-22,613908450.6165833,614162317.8007252
2016-03-23,616421811.1165833,616549912.9507252
2016-03-24,614455820.1665833,614615585.7507253
2016-03-25,613291396.4665833,613419493.0007253
2016-03-28,612522092.2139177,612672401.6829282
2016-03-29,610723390.0639178,610774429.3829283
2016-03-30,614228811.4639177,614333338.6329281
2016-03-31,615410589.5139178,615358849.2329282
2016-04-01,607559460.0139178,607866916.2829281
2016-04-06,600773183.4750851,600975416.8813064
2016-04-07,598270425.5077405,598392155.7786092
2016-04-08,597709182.0544972,597963192.4185474
2016-04-11,602544547.0044973,602689393.3685474
2016-04-12,604224094.7044972,604355409.8685474
2016-04-13,612519928.4544972,612665005.5685474
2016-04-14,613198837.1044973,613073609.4185474
2016-04-15,614571191.7938554,614570949.1090162
2016-04-18,613673400.5438554,613716290.9090161
2016-04-19,612487083.1938554,612322018.5090162
2016-04-20,606186040.7938554,606141218.9590162
2016-04-21,610502044.773077,610489496.5382378
2016-04-22,610157861.0840153,610028292.9491762
2016-04-25,612094056.2307909,612034175.9459517
2016-04-26,611910597.3049628,611929718.6201236
2016-04-27,611376807.7068793,611425096.08741
2016-04-28,605848764.9068793,605809077.58741
2016-04-29,606584902.1282943,606702107.8455426
2016-05-03,612375935.3699518,612927722.3646728
2016-05-04,609979767.7873492,610630470.129689
2016-05-05,604175355.1337436,604886402.8188038
2016-05-06,602921018.6203592,603490503.3022214
2016-05-09,604654599.4023962,605081348.2077279
2016-05-10,607951302.5110264,608384814.5470747
2016-05-11,606304815.6110264,606732624.1970747
2016-05-12,609155832.5610265,609510027.6470747
2016-05-13,614888366.8110265,614932697.3970747
2016-05-16,608677433.0110264,609135478.4470747
2016-05-17,610953875.9610264,611338208.1470747
2016-05-18,616470614.3110265,616887970.8470746
2016-05-19,610176458.4610264,610633224.5470747
2016-05-20,610148532.275765,610561755.6470747
2016-05-23,616451761.725765,616783206.7470747
2016-05-24,616330723.7099005,616678563.8117489
2016-05-25,619680619.1173358,619825545.436514
2016-05-26,619789195.2622038,619849332.1200659
2016-05-27,625717302.4305124,625741967.5309293
2016-05-30,627651788.2675924,627822994.508704
2016-05-31,626707885.5432767,626992452.6917607
2016-06-01,632331959.4486169,632615832.4610686
2016-06-02,632917471.8328768,633050989.9832305
2016-06-03,635236627.4145098,635422110.3337847
2016-06-04,633681448.0027187,633849379.6482362
2016-06-06,635625071.5803638,635728425.3831395
2016-06-07,643894614.0803638,644050762.8831395
2016-06-08,649529557.1803638,649666362.3831395
2016-06-13,636267265.2303637,636470305.0331396
2016-06-14,639464112.6303638,639704990.5331396
2016-06-15,640834579.8803638,641043074.9831395
2016-06-16,628969098.2803638,629597401.5831395
2016-06-17,637937979.8803638,638368274.9831395
2016-06-20,641548447.1303638,641758859.4331396
2016-06-21,647545981.1803638,647832486.1331395
2016-06-22,644623269.8541367,645040139.6373428
2016-06-23,643458870.8399428,643911717.5773288
2016-06-24,629909333.2399429,630289528.0773288
2016-06-27,627134520.1399429,627966618.4273288
2016-06-28,632739170.1399429,633101418.4273288
2016-06-29,638758378.1906021,639223866.2656169
2016-06-30,643131943.1406021,643586867.215617
2016-07-01,646109055.6406021,646500414.8656169
2016-07-04,647153455.6406021,647460664.8656169
2016-07-05,644787768.840602,645292812.465617
2016-07-06,636673647.7406021,637398484.215617
2016-07-07,637628267.2906021,638268852.165617
2016-07-11,648454127.0406021,649147474.1156168
2016-07-12,649895296.2906021,650551911.0656168
2016-07-13,655150448.1406021,655665202.3656169
2016-07-14,657721601.8906021,658065458.215617
2016-07-15,665104822.9906021,665379486.465617
2016-07-18,667195509.590602,667702395.8156168
2016-07-19,669190960.305805,669685618.8933542
2016-07-20,667938663.9519252,668460820.5583483
2016-07-21,669977317.9519252,670382518.9583482
2016-07-22,666160029.173466,666626901.1348531
2016-07-25,667513801.6524866,667952493.8684502
2016-07-26,666569204.5882955,667082568.8552164
2016-07-27,668010948.5744761,668497485.4136188
2016-07-28,669290352.7244761,669924310.2136189
2016-07-29,665836479.1244761,666706505.4136188
2016-08-01,670036237.3244761,670905767.0636189
2016-08-02,669119530.8744761,669980208.7636188
2016-08-03,665361000.9744761,666124256.8636189
2016-08-04,665033703.2744762,665702540.3636189
2016-08-05,671672966.8744761,672645633.6136189
2016-08-08,677955830.174476,679237456.6136189
2016-08-09,680136538.924476,681217648.4136189
2016-08-10,684939061.8744761,686092560.6136189
2016-08-11,683169313.274476,684117630.8136189
2016-08-12,683002506.2244761,683867750.363619
2016-08-15,678434687.924476,679274953.5636189
2016-08-16,679511711.0609876,680479023.2930138
2016-08-17,680962435.3609875,681909988.1930138
2016-08-18,684086057.1109874,684756244.7630137
2016-08-19,675095929.9467409,676022125.4324431
2016-08-22,657682241.7967409,659702138.6324431
2016-08-23,662334372.8967409,664436744.9824432
2016-08-24,655408543.1452394,657842807.27631
2016-08-25,663388366.1952393,665874556.72631
2016-08-26,664228578.7952393,666721539.12631
2016-08-29,665312041.3452394,667669767.37631
2016-08-30,663736563.5952393,666272093.47631
2016-08-31,661273007.8952394,663796679.07631
2016-09-01,650581205.7952393,653491543.82631
2016-09-02,655286589.8452393,658423753.02631
2016-09-05,665739277.6452394,668242800.22631
2016-09-06,668675911.3952394,671352023.97631
2016-09-07,671205910.3452393,674099593.37631
2016-09-08,676757656.6452394,679443445.37631
2016-09-09,670067061.7952393,672917517.7263101
2016-09-10,663240166.5452393,665919196.32631
2016-09-12,657044663.5952393,660130557.62631
2016-09-13,660129534.2452393,662716846.92631
2016-09-14,652789382.4452393,655733797.12631
2016-09-19,668981965.8452393,671962255.32631
2016-09-20,668152696.1952393,671021642.47631
2016-09-21,668885431.0452393,671857850.97631
2016-09-22,669325022.8452394,672379281.6263101
2016-09-23,672859920.2952393,675820322.5263101
2016-09-26,667775036.5452393,670722798.7763101
2016-09-29,670495478.4452393,673518687.72631
2016-09-30,660979292.8452393,664044960.0263101
2016-10-03,662002677.6452394,665114714.3763101
2016-10-04,665929600.6452394,669359009.6763101
2016-10-05,665531793.5952394,668865879.22631
2016-10-06,664884553.2452394,668302222.92631
2016-10-07,660743079.1452394,664156142.8763101
2016-10-11,660969062.4952394,664298772.8763101
2016-10-12,662525048.3952394,665625261.97631
2016-10-13,660907598.3452393,664031107.8263099
2016-10-14,657334124.2452394,660369927.77631
2016-10-17,658160464.6452394,661206088.22631
2016-10-18,662640491.2952393,665540927.37631
2016-10-19,663417548.3452393,666374507.8263099
2016-10-20,663877776.1452394,666841485.87631
2016-10-21,664242784.2952393,667026651.07631
2016-10-24,662798584.2952393,665746751.07631
2016-10-25,666398812.4452393,669430318.72631
2016-10-26,662386442.4452393,665239816.2763101
2016-10-27,659291372.7952393,662203003.42631
2016-10-28,660819069.1452394,663993609.57631
2016-10-31,658694428.7452394,661943149.12631
2016-11-01,659332042.3952394,662287662.12631
2016-11-02,655412122.7952393,658487703.4263101
2016-11-03,657060218.3452394,659697986.22631
2016-11-04,654809992.0452393,657747736.67631
2016-11-07,657907104.6452394,660776319.07631
2016-11-08,667140363.5952393,669701007.62631
2016-11-09,652437780.5452393,655170789.02631
2016-11-10,665297601.7860639,667611338.2738082
2016-11-11,656862766.4756318,658964601.3785383
2016-11-14,659455605.610684,661363161.6151747
2016-11-15,658854176.3606842,660668209.2151747
2016-11-16,658758819.7433856,660793271.7527932
2016-11-17,658613568.6933856,660987191.1527933
2016-11-18,656005101.2932242,658434530.2858881
2016-11-21,660712070.9121355,662881902.263399
2016-11-22,663492436.4621354,665816937.513399
2016-11-23,663766403.5121354,666411137.113399
2016-11-24,667577945.3621355,669988171.9133991
2016-11-25,668194659.3088222,670656366.399807
2016-11-28,672168147.1588222,674549167.749807
2016-11-29,668039907.8588221,670459542.049807
2016-11-30,670043416.7588221,672714126.4498069
2016-12-01,670430804.1588221,673009044.049807
2016-12-02,670963318.2588221,673607554.9498069
2016-12-05,665475558.2588221,668433685.799807
2016-12-06,672712497.5588222,675427961.499807
2016-12-07,674862181.2588221,677690331.0998069
2016-12-08,683571879.5088221,686511095.3498069
2016-12-09,686906192.1088221,689604377.749807
2016-12-12,686538385.0588222,689138047.299807
2016-12-13,687306948.0588222,690292973.4498069
2016-12-14,681448366.9088221,684498462.9498069
2016-12-15,682126987.6088221,684946556.399807
2016-12-16,682185377.5588222,684679133.099807
2016-12-19,676999050.8588221,679622689.799807
2016-12-20,674909809.0088221,677562004.999807
2016-12-21,672263689.3588221,674973592.149807
2016-12-22,666715986.0088222,669372509.6998069
2016-12-23,664444566.3588221,667118846.8498069
2016-12-26,667870512.7088221,670683402.999807
2016-12-27,666425234.9088222,669355674.949807
2016-12-28,672149000.9088222,675238843.9498069
2016-12-29,666746026.8088222,669915963.899807
2016-12-30,672417407.9588221,675611374.399807
2017-01-03,673624200.9088222,676639943.9498069
2017-01-04,676112980.2088221,679075600.4998069
2017-01-05,682131761.3588221,685113810.999807
2017-01-06,683389596.1588221,686290115.3498069
2017-01-09,680701923.9088222,683754889.2498069
2017-01-10,683013408.7588221,685961947.7498069
2017-01-11,684905328.4088222,687839110.5998069
2017-01-12,690764217.6588221,693516982.1498069
2017-01-13,688145768.7803646,690978297.7347375
2017-01-16,680484748.0809854,683515004.9541154
2017-01-17,682005486.2712556,685129316.509246
2017-01-18,677597859.6212556,680869327.359246
2017-01-19,677091860.7212557,680128862.109246
2017-01-20,677498723.3212557,680585244.509246
2017-01-23,682690269.6712557,685795350.659246
2017-01-24,680886219.6712557,684198250.659246
2017-02-02,676894409.6712557,680311981.509246
2017-02-03,679069162.2759829,682550529.4913234
2017-02-06,684693486.4759828,688215267.8413234
2017-02-07,689166395.4259828,692792356.3913233
2017-02-08,687171181.3759829,690831449.6413234
2017-02-09,686973473.2259828,690815534.4413233
2017-02-10,693565019.5259829,697284286.4413234
2017-02-13,696685511.3759829,700296971.2413235
2017-02-14,696470389.1759828,700131099.2913234
2017-02-15,703721891.0759828,707190307.3913233
2017-02-16,699501213.3259828,703348783.4913234
2017-02-17,696502428.4759828,700494674.9913234
2017-02-18,699095606.5386763,702887663.6142163
2017-02-20,699107200.9386762,702842357.5142164
2017-02-21,699514666.1386762,703167303.1642164
2017-02-22,701552528.7386762,705089485.5642164
2017-02-23,699856889.3886762,703167355.7142164
2017-02-24,698243889.7886761,702095449.4642164
2017-03-01,696618470.1886762,700419590.7642164
2017-03-02,697236002.4386762,701231886.0142163
2017-03-03,694444367.6386763,698599731.6642164
2017-03-06,697865102.4386762,701774686.0142163
2017-03-07,698587183.1554081,702463235.190573
2017-03-08,696974192.6380327,700967141.695911
2017-03-09,693741171.9380326,698125648.2459111
2017-03-10,694902937.0880326,699061989.7459111
2017-03-13,695723348.6380327,700226191.5459111
2017-03-14,696794526.8380326,701640163.3459111
2017-03-15,697057954.6380327,701867091.3959111
2017-03-16,702150747.8840377,706958393.3610785
2017-03-17,705317511.5340378,709635906.3610785
2017-03-20,705397941.8840377,709574443.5110785
2017-03-21,707993395.4858584,712152913.0858109
2017-03-22,703949311.7858584,708076443.4858109
2017-03-23,703148695.3492583,707549793.3173695
2017-03-24,701431586.844626,705722344.2534157
2017-03-27,702284054.2149608,706672910.4505498
2017-03-28,703642201.0099344,707966565.1530683
2017-03-29,706266813.7099345,710463505.8530684
2017-03-30,708618101.7686723,712644783.1143316
2017-03-31,705027104.5895671,709058270.6539036
2017-04-05,707641494.5482522,712039141.697263
2017-04-06,702795652.7482522,707525361.047263
2017-04-07,699922545.7482522,704862484.747263
2017-04-10,704096580.5482522,708708589.097263
2017-04-11,700952908.3982522,705875671.297263
2017-04-12,701990187.5982522,706861519.547263
2017-04-13,700200680.6482522,705259497.397263
2017-04-14,696122465.3542316,700735213.4941075
2017-04-17,696420951.2542316,700844802.5941074
2017-04-18,697736552.3135544,702084987.0214798
2017-04-19,691724441.31437,695815397.8374525
2017-04-20,691300459.425981,695333503.95116
2017-04-21,694540926.8464682,698721111.9720781
2017-04-24,693797975.7964683,698352881.3720781
2017-04-25,700681036.1964682,705257294.2720782
2017-04-26,702556149.4461843,707175720.534498
2017-04-27,702761043.3961843,706895266.534498
2017-04-28,700985873.035058,705094696.748829
2017-05-02,710605497.219879,715471410.3920465
2017-05-03,712011875.0198791,716803688.4420464
2017-05-04,715427414.319879,720262714.1420465
2017-05-05,710169718.019879,715047712.1420463
2017-05-08,713120322.469879,718026379.3420464
2017-05-09,712370645.3771538,717229063.0886374
2017-05-10,710954283.8164873,715880445.2922893
2017-05-11,712623569.5821054,717529859.9914067
2017-05-12,713548787.9486748,718415359.9914067
2017-05-15,715966771.6986748,721014933.7414068
2017-05-16,716213565.7486749,720884638.0414068
2017-05-17,714204607.6486748,719235526.9914067
2017-05-18,711283887.9986749,716382564.1414068
2017-05-19,711199822.7986748,716336568.4914067
2017-05-22,712588843.9486748,717942359.8414067
2017-05-23,713811329.8486748,718879498.9414067
2017-05-24,714322986.8486748,719396725.2414068
2017-05-25,714473114.6986748,719668957.4414067
2017-05-26,715077455.6068282,720398325.4103779
2017-05-31,712355622.2068281,717884091.2603778
2017-06-01,710960063.1277888,716570217.6479967
2017-06-02,712696413.1277888,718190517.6479967
2017-06-03,713713813.1277888,719125917.6479967
2017-06-05,715610325.7777888,721051154.1979967
2017-06-06,715416418.7777889,720812227.8979968
2017-06-07,714373590.9777888,719848999.8479968
2017-06-08,717939381.7777888,723606404.0479966
2017-06-09,715079212.1277889,720804541.1979967
2017-06-12,713449289.9277889,719197369.2479968
2017-06-13,714948869.1777889,720668821.6479968
2017-06-14,712587327.2777889,718272832.6979967
2017-06-15,714089963.1777889,719467471.7979968
2017-06-16,714102491.3777889,719952193.5979968
2017-06-19,717230748.4277889,723032474.0479968
2017-06-20,718258242.8777889,724124172.0979967
2017-06-21,717959448.4777888,723868128.1979967
2017-06-22,720619261.4277889,726747350.1979967
2017-06-23,719259982.5777888,725797891.5479966
2017-06-26,730500210.0777888,737126358.1979967
2017-06-27,734357170.4777888,741163071.0979967
2017-06-28,729421535.2777889,736112622.9979967
2017-06-29,737537536.0777888,744080546.3479967
2017-06-30,735715194.2277888,742237111.5479968
2017-07-03,737772572.0777888,744142422.1683097
2017-07-04,734958675.5733374,741368245.6924065
2017-07-05,740521040.1398109,746843822.6377501
2017-07-06,737464959.7679583,743880767.7103219
2017-07-07,734583045.6679583,741002806.8103219
2017-07-10,733470591.1679583,739790635.4603219
2017-07-11,738774331.5679582,744851495.910322
2017-07-12,736858959.4179583,743125578.1103219
2017-07-13,737769694.2679583,744130636.6103219
2017-07-14,740348419.8179582,746912741.0103219
2017-07-17,744448641.3679582,751182061.9603218
2017-07-18,746223976.2179582,752937420.4603218
2017-07-19,744784793.9679582,751441375.2103219
2017-07-20,744440996.5179582,750968934.3103219
2017-07-21,739279027.9179583,746087755.4103218
2017-07-24,743799547.5679582,750406918.2603219
2017-07-25,744479218.2679582,750917061.7103219
2017-07-26,742648291.5179583,748933864.2603219
2017-07-27,745653623.8179582,752011513.660322
2017-07-28,744450733.3679582,750715849.0603219
2017-07-31,739535949.7679582,745956087.7603219
2017-08-01,743263953.1179582,749854220.2103219
2017-08-02,750423045.7179582,757176024.2103219
2017-08-03,747544998.3179582,754397687.4603219
2017-08-04,754952334.9179581,761964966.4603219
2017-08-07,761268337.9179581,767920409.3103219
2017-08-08,759892261.6179582,766477371.210322
2017-08-09,751431352.3679582,758126890.560322
2017-08-10,743012469.3679581,749758954.7603219
2017-08-11,742615858.9267473,749172288.5505586
2017-08-14,738760165.1767474,744960000.4505587
2017-08-15,740112529.6267474,746596207.6005586
2017-08-16,741331686.0267475,747712504.0505587
2017-08-17,748653472.3267474,755560572.7005587
2017-08-18,744770694.8017759,751642928.4718015
2017-08-21,743609849.5017759,750511875.6218015
2017-08-22,748338712.601053,755260415.2788242
2017-08-23,747377646.351053,754475220.1788242
2017-08-24,752307949.651053,759658041.7288241
2017-08-25,750488775.0010531,757858098.1288242
2017-08-28,756514938.501053,763796456.1288242
2017-08-29,755212654.751053,762470401.2288243
2017-08-30,756782792.9010531,764073470.2788242
2017-08-31,759864838.2453377,767204945.8657099
2017-09-01,757024238.0953377,765086602.41571
2017-09-04,751913439.1953377,759818545.0157099
2017-09-05,753548659.4453377,761470974.4657099
2017-09-06,748228704.3453377,756397964.9657099
2017-09-07,747985908.7453377,756159879.1157099
2017-09-08,750118938.0953377,758275719.8657099
2017-09-11,748792704.3453377,756923964.9657099
2017-09-12,751462949.2453376,759718538.0157099
2017-09-13,747902708.7453377,756074379.1157099
2017-09-14,747916519.2453377,755858298.56571
2017-09-15,745757308.0953377,753682380.4157099
2017-09-18,748928843.8953377,757021842.16571
2017-09-19,748843580.7953378,756698846.5157099
2017-09-20,747954131.1953377,755573276.31571
2017-09-21,747321188.6453377,754910493.1157099
2017-09-22,744090010.9453377,751801046.8657099
2017-09-25,741537609.9953377,749004065.1657099
2017-09-26,744768916.5953377,752614125.7157099
2017-09-27,745336446.3352042,753208065.2388514
2017-09-28,743797667.1084864,751622675.029422
2017-09-29,742708888.0584863,750511117.279422
2017-09-30,744882300.8584864,752817429.929422
2017-10-02,746246812.7084863,753955760.879422
2017-10-03,746811868.6337097,754614562.7717683
2017-10-05,747089109.8337097,754882984.4717684
2017-10-06,750161830.0292106,758109052.2091055
2017-10-11,753395310.3292104,761639924.6591054
2017-10-12,754356346.4292105,762874419.4091055
2017-10-13,755081713.0322201,763762493.8312556
2017-10-16,756666739.48222,764952125.3812556
2017-10-17,759255959.6559918,767368816.7552317
2017-10-18,756460957.3059918,764603526.9052317
2017-10-19,753349435.7059917,761467335.9552317
2017-10-20,751800969.8559917,759864620.6552316
2017-10-23,750595796.8559917,758668721.5552317
2017-10-24,751922410.9059918,760462048.9052317
2017-10-25,752360663.9559919,760741801.5552317
2017-10-26,749823248.2559918,757743829.7052317
2017-10-27,748552816.6059917,755981395.7552316
2017-10-30,746779055.4306391,754439500.1651808
2017-10-31,746663805.4306391,754367900.1651808
2017-11-01,747155956.2808816,755058606.6240492
2017-11-02,744534636.0308816,752453927.1740491
2017-11-03,747085328.3308818,754660474.0240492
2017-11-06,745360029.0308816,752770086.8240491
2017-11-07,747198846.2308817,754791413.6240491
2017-11-08,745336309.7308817,753009389.0740491
2017-11-09,746806108.0808816,754246094.5740491
2017-11-10,744987921.5808816,752552870.0240492
2017-11-13,743264601.3308816,750765790.5740491
2017-11-14,743665584.2243153,751128820.4891839
2017-11-15,741975803.5243152,749259118.2391839
2017-11-16,740075161.3743153,747170414.8391838
2017-11-17,742732136.0243152,749854208.4391838
2017-11-20,743374410.6743153,750557652.0391839
2017-11-21,750906902.1243153,758250492.6391839
2017-11-22,754723035.4743153,762169967.7391839
2017-11-23,754345773.6243153,761938336.7891839
2017-11-24,749152933.1243154,756865627.8891839
2017-11-27,746968503.7743154,754661487.1391839
2017-11-28,746438299.4881324,754012688.4795779
2017-11-29,744940041.6097978,752709219.2458504
2017-11-30,741715203.9112643,749056683.3620232
