date,version,cash,receivable,equity,wealth,cash_credit,receivable_credit,receivable_settled,stock_shares
2024-01-02,E22_v3_recv_pay_tax10,2817.0,0.0,118171.9,120988.9,0.0,0.0,0.0,4088.0
2024-01-03,E22_v3_recv_pay_tax10,2817.0,0.0,116436.7,119253.7,0.0,0.0,0.0,4088.0
2024-01-04,E22_v3_recv_pay_tax10,2817.0,0.0,116695.0,119512.0,0.0,0.0,0.0,4088.0
2024-01-05,E22_v3_recv_pay_tax10,2817.0,0.0,116946.6,119763.6,0.0,0.0,0.0,4088.0
2024-01-08,E22_v3_recv_pay_tax10,2817.0,0.0,117858.1,120675.1,0.0,0.0,0.0,4088.0
2024-01-09,E22_v3_recv_pay_tax10,2817.0,0.0,117244.6,120061.6,0.0,0.0,0.0,4088.0
2024-01-10,E22_v3_recv_pay_tax10,2817.0,0.0,116831.8,119648.8,0.0,0.0,0.0,4088.0
2024-01-11,E22_v3_recv_pay_tax10,2817.0,0.0,116880.1,119697.1,0.0,0.0,0.0,4088.0
2024-01-12,E22_v3_recv_pay_tax10,2817.0,0.0,116369.4,119186.4,0.0,0.0,0.0,4088.0
2024-01-15,E22_v3_recv_pay_tax10,2817.0,0.0,115965.2,118782.2,0.0,0.0,0.0,4088.0
2024-01-16,E22_v3_recv_pay_tax10,2817.0,0.0,114428.8,117245.8,0.0,0.0,0.0,4088.0
2024-01-17,E22_v3_recv_pay_tax10,2817.0,0.0,111938.9,114755.9,0.0,0.0,0.0,4088.0
2024-01-18,E22_v3_recv_pay_tax10,2817.0,0.0,112648.4,115465.4,0.0,0.0,0.0,4088.0
2024-01-19,E22_v3_recv_pay_tax10,2817.0,0.0,113211.7,116028.7,0.0,0.0,0.0,4088.0
2024-01-22,E22_v3_recv_pay_tax10,2817.0,0.0,113359.3,116176.3,0.0,0.0,0.0,4088.0
2024-01-23,E22_v3_recv_pay_tax10,2817.0,0.0,113362.8,116179.8,0.0,0.0,0.0,4088.0
2024-01-24,E22_v3_recv_pay_tax10,2817.0,0.0,113725.8,116542.8,0.0,0.0,0.0,4088.0
2024-01-25,E22_v3_recv_pay_tax10,2817.0,0.0,113726.9,116543.9,0.0,0.0,0.0,4088.0
2024-01-26,E22_v3_recv_pay_tax10,2817.0,0.0,114947.3,117764.3,0.0,0.0,0.0,4088.0
2024-01-29,E22_v3_recv_pay_tax10,2817.0,0.0,115048.3,117865.3,0.0,0.0,0.0,4088.0
2024-01-30,E22_v3_recv_pay_tax10,2817.0,0.0,113668.2,116485.2,0.0,0.0,0.0,4088.0
2024-01-31,E22_v3_recv_pay_tax10,2817.0,0.0,113671.7,116488.7,0.0,0.0,0.0,4088.0
2024-02-01,E22_v3_recv_pay_tax10,2817.0,0.0,114902.7,117719.7,0.0,0.0,0.0,4088.0
2024-02-02,E22_v3_recv_pay_tax10,2817.0,0.0,115055.7,117872.7,0.0,0.0,0.0,4088.0
2024-02-05,E22_v3_recv_pay_tax10,2817.0,0.0,114134.8,116951.8,0.0,0.0,0.0,4088.0
2024-02-15,E22_v3_recv_pay_tax10,2817.0,0.0,114232.4,117049.4,0.0,0.0,0.0,4088.0
2024-02-16,E22_v3_recv_pay_tax10,2817.0,0.0,114488.7,117305.7,0.0,0.0,0.0,4088.0
2024-02-19,E22_v3_recv_pay_tax10,2817.0,0.0,115765.7,118582.7,0.0,0.0,0.0,4088.0
2024-02-20,E22_v3_recv_pay_tax10,2817.0,0.0,116228.3,119045.3,0.0,0.0,0.0,4088.0
2024-02-21,E22_v3_recv_pay_tax10,2817.0,0.0,115615.3,118432.3,0.0,0.0,0.0,4088.0
2024-02-22,E22_v3_recv_pay_tax10,2817.0,0.0,115663.4,118480.4,0.0,0.0,0.0,4088.0
2024-02-23,E22_v3_recv_pay_tax10,2817.0,0.0,115358.4,118175.4,0.0,0.0,0.0,4088.0
2024-02-26,E22_v3_recv_pay_tax10,2817.0,0.0,114799.7,117616.7,0.0,0.0,0.0,4088.0
2024-02-27,E22_v3_recv_pay_tax10,2817.0,0.0,114995.1,117812.1,0.0,0.0,0.0,4088.0
2024-02-29,E22_v3_recv_pay_tax10,2817.0,0.0,116170.1,118987.1,0.0,0.0,0.0,4088.0
2024-03-01,E22_v3_recv_pay_tax10,2817.0,0.0,115659.9,118476.9,0.0,0.0,0.0,4088.0
2024-03-04,E22_v3_recv_pay_tax10,2817.0,0.0,115603.9,118420.9,0.0,0.0,0.0,4088.0
2024-03-05,E22_v3_recv_pay_tax10,2817.0,0.0,115649.4,118466.4,0.0,0.0,0.0,4088.0
2024-03-06,E22_v3_recv_pay_tax10,2817.0,0.0,116465.7,119282.7,0.0,0.0,0.0,4088.0
2024-03-07,E22_v3_recv_pay_tax10,2817.0,0.0,116259.4,119076.4,0.0,0.0,0.0,4088.0
2024-03-08,E22_v3_recv_pay_tax10,2817.0,0.0,117274.7,120091.7,0.0,0.0,0.0,4088.0
2024-03-11,E22_v3_recv_pay_tax10,2817.0,0.0,117122.4,119939.4,0.0,0.0,0.0,4088.0
2024-03-12,E22_v3_recv_pay_tax10,2817.0,0.0,117323.6,120140.6,0.0,0.0,0.0,4088.0
2024-03-13,E22_v3_recv_pay_tax10,2817.0,0.0,118083.2,120900.2,0.0,0.0,0.0,4088.0
2024-03-14,E22_v3_recv_pay_tax10,2817.0,0.0,120121.7,122938.7,0.0,0.0,0.0,4088.0
2024-03-15,E22_v3_recv_pay_tax10,2817.0,0.0,120007.7,122824.7,0.0,0.0,0.0,4088.0
2024-03-18,E22_v3_recv_pay_tax10,2817.0,0.0,119500.8,122317.8,0.0,0.0,0.0,4088.0
2024-03-19,E22_v3_recv_pay_tax10,2817.0,0.0,118634.6,121451.6,0.0,0.0,0.0,4088.0
2024-03-20,E22_v3_recv_pay_tax10,2817.0,0.0,117969.7,120786.7,0.0,0.0,0.0,4088.0
2024-03-21,E22_v3_recv_pay_tax10,2817.0,0.0,119653.8,122470.8,0.0,0.0,0.0,4088.0
2024-03-22,E22_v3_recv_pay_tax10,2817.0,0.0,119098.8,121915.8,0.0,0.0,0.0,4088.0
2024-03-25,E22_v3_recv_pay_tax10,2817.0,0.0,118998.5,121815.5,0.0,0.0,0.0,4088.0
2024-03-26,E22_v3_recv_pay_tax10,2817.0,0.0,120015.9,122832.9,0.0,0.0,0.0,4088.0
2024-03-27,E22_v3_recv_pay_tax10,2817.0,0.0,119760.0,122577.0,0.0,0.0,0.0,4088.0
2024-03-28,E22_v3_recv_pay_tax10,2817.0,0.0,119200.0,122017.0,0.0,0.0,0.0,4088.0
2024-03-29,E22_v3_recv_pay_tax10,2817.0,0.0,120065.4,122882.4,0.0,0.0,0.0,4088.0
2024-04-01,E22_v3_recv_pay_tax10,2817.0,0.0,120372.7,123189.7,0.0,0.0,0.0,4088.0
2024-04-02,E22_v3_recv_pay_tax10,2817.0,0.0,120019.9,122836.9,0.0,0.0,0.0,4088.0
2024-04-03,E22_v3_recv_pay_tax10,2817.0,0.0,118182.5,120999.5,0.0,0.0,0.0,4088.0
2024-04-08,E22_v3_recv_pay_tax10,2817.0,0.0,119203.5,122020.5,0.0,0.0,0.0,4088.0
2024-04-09,E22_v3_recv_pay_tax10,2817.0,0.0,119862.2,122679.2,0.0,0.0,0.0,4088.0
2024-04-10,E22_v3_recv_pay_tax10,2817.0,0.0,119809.0,122626.0,0.0,0.0,0.0,4088.0
2024-04-11,E22_v3_recv_pay_tax10,2817.0,0.0,119349.7,122166.7,0.0,0.0,0.0,4088.0
2024-04-12,E22_v3_recv_pay_tax10,2817.0,0.0,118792.6,121609.6,0.0,0.0,0.0,4088.0
2024-04-15,E22_v3_recv_pay_tax10,2817.0,0.0,118489.4,121306.4,0.0,0.0,0.0,4088.0
2024-04-16,E22_v3_recv_pay_tax10,2817.0,0.0,116350.3,119167.3,0.0,0.0,0.0,4088.0
2024-04-17,E22_v3_recv_pay_tax10,2817.0,0.0,116454.0,119271.0,0.0,0.0,0.0,4088.0
2024-04-18,E22_v3_recv_pay_tax10,2817.0,0.0,117013.1,119830.1,0.0,0.0,0.0,4088.0
2024-04-19,E22_v3_recv_pay_tax10,2817.0,0.0,115539.1,118356.1,0.0,0.0,0.0,4088.0
2024-04-22,E22_v3_recv_pay_tax10,2817.0,0.0,117884.0,120701.0,0.0,0.0,0.0,4088.0
2024-04-23,E22_v3_recv_pay_tax10,2817.0,0.0,118692.0,121509.0,0.0,0.0,0.0,4088.0
2024-04-24,E22_v3_recv_pay_tax10,2817.0,0.0,117935.8,120752.8,0.0,0.0,0.0,4088.0
2024-04-25,E22_v3_recv_pay_tax10,2817.0,0.0,116661.5,119478.5,0.0,0.0,0.0,4088.0
2024-04-26,E22_v3_recv_pay_tax10,2817.0,0.0,116811.3,119628.3,0.0,0.0,0.0,4088.0
2024-04-29,E22_v3_recv_pay_tax10,2817.0,0.0,119865.8,122682.8,0.0,0.0,0.0,4088.0
2024-04-30,E22_v3_recv_pay_tax10,2817.0,0.0,119650.5,122467.5,0.0,0.0,0.0,4088.0
2024-05-02,E22_v3_recv_pay_tax10,2817.0,0.0,120412.6,123229.6,0.0,0.0,0.0,4088.0
2024-05-03,E22_v3_recv_pay_tax10,2817.0,0.0,120562.4,123379.4,0.0,0.0,0.0,4088.0
2024-05-06,E22_v3_recv_pay_tax10,2817.0,0.0,123701.2,126518.2,0.0,0.0,0.0,4088.0
2024-05-07,E22_v3_recv_pay_tax10,2817.0,0.0,123496.6,126313.6,0.0,0.0,0.0,4088.0
2024-05-08,E22_v3_recv_pay_tax10,2817.0,0.0,123853.8,126670.8,0.0,0.0,0.0,4088.0
2024-05-09,E22_v3_recv_pay_tax10,2817.0,0.0,122322.7,125139.7,0.0,0.0,0.0,4088.0
2024-05-10,E22_v3_recv_pay_tax10,2817.0,0.0,124194.6,127011.6,0.0,0.0,0.0,4088.0
2024-05-13,E22_v3_recv_pay_tax10,2817.0,0.0,124142.4,126959.4,0.0,0.0,0.0,4088.0
2024-05-14,E22_v3_recv_pay_tax10,2817.0,0.0,122813.5,125630.5,0.0,0.0,0.0,4088.0
2024-05-15,E22_v3_recv_pay_tax10,2817.0,0.0,123374.8,126191.8,0.0,0.0,0.0,4088.0
2024-05-16,E22_v3_recv_pay_tax10,2817.0,0.0,123793.9,126610.9,0.0,0.0,0.0,4088.0
2024-05-17,E22_v3_recv_pay_tax10,2817.0,0.0,123998.3,126815.3,0.0,0.0,0.0,4088.0
2024-05-20,E22_v3_recv_pay_tax10,2817.0,0.0,125038.4,127855.4,0.0,0.0,0.0,4088.0
2024-05-21,E22_v3_recv_pay_tax10,2817.0,0.0,123815.3,126632.3,0.0,0.0,0.0,4088.0
2024-05-22,E22_v3_recv_pay_tax10,2817.0,0.0,123759.4,126576.4,0.0,0.0,0.0,4088.0
2024-05-23,E22_v3_recv_pay_tax10,2817.0,0.0,123459.3,126276.3,0.0,0.0,0.0,4088.0
2024-05-24,E22_v3_recv_pay_tax10,2817.0,0.0,122276.0,125093.0,0.0,0.0,0.0,4088.0
2024-05-27,E22_v3_recv_pay_tax10,2817.0,0.0,122274.9,125091.9,0.0,0.0,0.0,4088.0
2024-05-28,E22_v3_recv_pay_tax10,2817.0,0.0,122019.9,124836.9,0.0,0.0,0.0,4088.0
2024-05-29,E22_v3_recv_pay_tax10,2817.0,0.0,120037.5,122854.5,0.0,0.0,0.0,4088.0
2024-05-30,E22_v3_recv_pay_tax10,2817.0,0.0,119065.2,121882.2,0.0,0.0,0.0,4088.0
2024-05-31,E22_v3_recv_pay_tax10,2817.0,0.0,119514.9,122331.9,0.0,0.0,0.0,4088.0
2024-06-03,E22_v3_recv_pay_tax10,2817.0,0.0,119570.9,122387.9,0.0,0.0,0.0,4088.0
2024-06-04,E22_v3_recv_pay_tax10,2817.0,0.0,118964.2,121781.2,0.0,0.0,0.0,4088.0
2024-06-05,E22_v3_recv_pay_tax10,2817.0,0.0,119161.7,121978.7,0.0,0.0,0.0,4088.0
2024-06-06,E22_v3_recv_pay_tax10,2817.0,0.0,119669.4,122486.4,0.0,0.0,0.0,4088.0
2024-06-07,E22_v3_recv_pay_tax10,2817.0,0.0,120641.3,123458.3,0.0,0.0,0.0,4088.0
2024-06-11,E22_v3_recv_pay_tax10,2817.0,0.0,120285.1,123102.1,0.0,0.0,0.0,4088.0
2024-06-12,E22_v3_recv_pay_tax10,2817.0,0.0,120130.0,122947.0,0.0,0.0,0.0,4088.0
2024-06-13,E22_v3_recv_pay_tax10,2817.0,0.0,120687.1,123504.1,0.0,0.0,0.0,4088.0
2024-06-14,E22_v3_recv_pay_tax10,2817.0,0.0,121452.4,124269.4,0.0,0.0,0.0,4088.0
2024-06-17,E22_v3_recv_pay_tax10,2817.0,0.0,121856.9,124673.9,0.0,0.0,0.0,4088.0
2024-06-18,E22_v3_recv_pay_tax10,2817.0,0.0,122821.3,125638.3,0.0,0.0,0.0,4088.0
2024-06-19,E22_v3_recv_pay_tax10,2817.0,0.0,122865.1,125682.1,0.0,0.0,0.0,4088.0
2024-06-20,E22_v3_recv_pay_tax10,2817.0,0.0,123070.5,125887.5,0.0,0.0,0.0,4088.0
2024-06-21,E22_v3_recv_pay_tax10,2817.0,0.0,122910.0,125727.0,0.0,0.0,0.0,4088.0
2024-06-24,E22_v3_recv_pay_tax10,2817.0,0.0,123722.3,126539.3,0.0,0.0,0.0,4088.0
2024-06-25,E22_v3_recv_pay_tax10,2817.0,0.0,123933.7,126750.7,0.0,0.0,0.0,4088.0
2024-06-26,E22_v3_recv_pay_tax10,2817.0,0.0,122962.0,125779.0,0.0,0.0,0.0,4088.0
2024-06-27,E22_v3_recv_pay_tax10,2817.0,0.0,123012.0,125829.0,0.0,0.0,0.0,4088.0
2024-06-28,E22_v3_recv_pay_tax10,2817.0,0.0,123366.2,126183.2,0.0,0.0,0.0,4088.0
2024-07-01,E22_v3_recv_pay_tax10,2817.0,0.0,123816.0,126633.0,0.0,0.0,0.0,4088.0
2024-07-02,E22_v3_recv_pay_tax10,2817.0,0.0,123456.0,126273.0,0.0,0.0,0.0,4088.0
2024-07-03,E22_v3_recv_pay_tax10,2817.0,0.0,127015.5,129832.5,0.0,0.0,0.0,4088.0
2024-07-04,E22_v3_recv_pay_tax10,2817.0,0.0,126721.1,129538.1,0.0,0.0,0.0,4088.0
2024-07-05,E22_v3_recv_pay_tax10,2817.0,0.0,126822.3,129639.3,0.0,0.0,0.0,4088.0
2024-07-08,E22_v3_recv_pay_tax10,2817.0,0.0,127428.8,130245.8,0.0,0.0,0.0,4088.0
2024-07-09,E22_v3_recv_pay_tax10,2817.0,0.0,126412.7,129229.7,0.0,0.0,0.0,4088.0
2024-07-10,E22_v3_recv_pay_tax10,2817.0,0.0,126360.7,129177.7,0.0,0.0,0.0,4088.0
2024-07-11,E22_v3_recv_pay_tax10,2817.0,0.0,127072.0,129889.0,0.0,0.0,0.0,4088.0
2024-07-12,E22_v3_recv_pay_tax10,2817.0,0.0,127530.9,130347.9,0.0,0.0,0.0,4088.0
2024-07-15,E22_v3_recv_pay_tax10,2817.0,0.0,127735.6,130552.6,0.0,0.0,0.0,4088.0
2024-07-16,E22_v3_recv_pay_tax10,2817.0,0.0,127434.8,130251.8,0.0,0.0,0.0,4088.0
2024-07-17,E22_v3_recv_pay_tax10,2817.0,0.0,127232.7,130049.7,0.0,0.0,0.0,4088.0
2024-07-18,E22_v3_recv_pay_tax10,2817.0,0.0,129114.0,131931.0,0.0,0.0,0.0,4088.0
2024-07-19,E22_v3_recv_pay_tax10,2817.0,0.0,127995.0,130812.0,0.0,0.0,0.0,4088.0
2024-07-22,E22_v3_recv_pay_tax10,2817.0,0.0,127629.6,130446.6,0.0,0.0,0.0,4088.0
2024-07-23,E22_v3_recv_pay_tax10,2817.0,0.0,129056.0,131873.0,0.0,0.0,0.0,4088.0
2024-07-26,E22_v3_recv_pay_tax10,2817.0,0.0,128398.1,131215.1,0.0,0.0,0.0,4088.0
2024-07-29,E22_v3_recv_pay_tax10,2817.0,0.0,130078.9,132895.9,0.0,0.0,0.0,4088.0
2024-07-30,E22_v3_recv_pay_tax10,2817.0,0.0,128705.0,131522.0,0.0,0.0,0.0,4088.0
2024-07-31,E22_v3_recv_pay_tax10,2817.0,0.0,129718.6,132535.6,0.0,0.0,0.0,4088.0
2024-08-01,E22_v3_recv_pay_tax10,2817.0,0.0,130939.9,133756.9,0.0,0.0,0.0,4088.0
2024-08-02,E22_v3_recv_pay_tax10,2817.0,0.0,129361.3,132178.3,0.0,0.0,0.0,4088.0
2024-08-05,E22_v3_recv_pay_tax10,2817.0,0.0,123503.7,126320.7,0.0,0.0,0.0,4088.0
2024-08-06,E22_v3_recv_pay_tax10,2817.0,0.0,125637.9,128454.9,0.0,0.0,0.0,4088.0
2024-08-07,E22_v3_recv_pay_tax10,2817.0,0.0,125537.4,128354.4,0.0,0.0,0.0,4088.0
2024-08-08,E22_v3_recv_pay_tax10,2828.0,2148.75,121684.3,126661.05,11.0,2148.75,0.0,4148.0
2024-08-09,E22_v3_recv_pay_tax10,2828.0,2148.75,123964.8,128941.55,0.0,0.0,0.0,4148.0
2024-08-12,E22_v3_recv_pay_tax10,2828.0,2148.75,125054.7,130031.45,0.0,0.0,0.0,4148.0
2024-08-13,E22_v3_recv_pay_tax10,2828.0,3228.75,121651.6,127708.35,0.0,1080.0,0.0,4158.0
2024-08-14,E22_v3_recv_pay_tax10,2835.0,3843.0,122624.3,129302.3,7.0,614.25,0.0,4194.0
2024-08-15,E22_v3_recv_pay_tax10,2835.0,3843.0,121048.6,127726.6,0.0,0.0,0.0,4194.0
2024-08-16,E22_v3_recv_pay_tax10,2835.0,3843.0,122930.2,129608.2,0.0,0.0,0.0,4194.0
2024-08-19,E22_v3_recv_pay_tax10,2835.0,3843.0,122349.7,129027.7,0.0,0.0,0.0,4194.0
2024-08-20,E22_v3_recv_pay_tax10,2835.0,3843.0,123539.8,130217.8,0.0,0.0,0.0,4194.0
2024-08-21,E22_v3_recv_pay_tax10,2835.0,3843.0,123290.8,129968.8,0.0,0.0,0.0,4194.0
2024-08-22,E22_v3_recv_pay_tax10,2835.0,3843.0,123758.2,130436.2,0.0,0.0,0.0,4194.0
2024-08-23,E22_v3_recv_pay_tax10,2835.0,3843.0,123398.59999999999,130076.59999999999,0.0,0.0,0.0,4194.0
2024-08-26,E22_v3_recv_pay_tax10,2835.0,3843.0,124495.8,131173.8,0.0,0.0,0.0,4194.0
2024-08-27,E22_v3_recv_pay_tax10,2835.0,3843.0,123972.4,130650.4,0.0,0.0,0.0,4194.0
2024-08-28,E22_v3_recv_pay_tax10,3622.95,3055.05,123348.7,130026.7,787.95,0.0,787.95,4194.0
2024-08-29,E22_v3_recv_pay_tax10,3622.95,3055.05,122514.4,129192.4,0.0,0.0,0.0,4194.0
2024-08-30,E22_v3_recv_pay_tax10,4702.95,1975.05,123197.5,129875.5,1080.0,0.0,1080.0,4194.0
2024-09-02,E22_v3_recv_pay_tax10,4702.95,1975.05,123034.9,129712.9,0.0,0.0,0.0,4194.0
2024-09-03,E22_v3_recv_pay_tax10,4702.95,1975.05,122452.70000000001,129130.70000000001,0.0,0.0,0.0,4194.0
2024-09-04,E22_v3_recv_pay_tax10,4702.95,1975.05,120211.7,126889.7,0.0,0.0,0.0,4194.0
2024-09-05,E22_v3_recv_pay_tax10,4702.95,1975.05,121613.29999999999,128291.29999999999,0.0,0.0,0.0,4194.0
2024-09-06,E22_v3_recv_pay_tax10,4702.95,1975.05,122716.4,129394.4,0.0,0.0,0.0,4194.0
2024-09-09,E22_v3_recv_pay_tax10,4702.95,1975.05,122348.3,129026.3,0.0,0.0,0.0,4194.0
2024-09-10,E22_v3_recv_pay_tax10,4702.95,1975.05,123184.6,129862.6,0.0,0.0,0.0,4194.0
2024-09-11,E22_v3_recv_pay_tax10,4702.95,1975.05,122024.6,128702.6,0.0,0.0,0.0,4194.0
2024-09-12,E22_v3_recv_pay_tax10,4702.95,1975.05,123400.8,130078.8,0.0,0.0,0.0,4194.0
2024-09-13,E22_v3_recv_pay_tax10,6063.75,614.25,123184.09999999999,129862.09999999999,1360.8,0.0,1360.8,4194.0
2024-09-16,E22_v3_recv_pay_tax10,6678.0,0.0,123501.5,130179.5,614.25,0.0,614.25,4194.0
2024-09-18,E22_v3_recv_pay_tax10,6678.0,0.0,123236.59999999999,129914.59999999999,0.0,0.0,0.0,4194.0
2024-09-19,E22_v3_recv_pay_tax10,6678.0,0.0,123487.4,130165.4,0.0,0.0,0.0,4194.0
2024-09-20,E22_v3_recv_pay_tax10,6678.0,0.0,123751.5,130429.5,0.0,0.0,0.0,4194.0
2024-09-23,E22_v3_recv_pay_tax10,6678.0,0.0,124532.70000000001,131210.7,0.0,0.0,0.0,4194.0
2024-09-24,E22_v3_recv_pay_tax10,6678.0,0.0,124902.79999999999,131580.8,0.0,0.0,0.0,4194.0
2024-09-25,E22_v3_recv_pay_tax10,6678.0,0.0,125168.0,131846.0,0.0,0.0,0.0,4194.0
2024-09-26,E22_v3_recv_pay_tax10,6678.0,0.0,125484.0,132162.0,0.0,0.0,0.0,4194.0
2024-09-27,E22_v3_recv_pay_tax10,6678.0,0.0,124765.40000000001,131443.40000000002,0.0,0.0,0.0,4194.0
2024-09-30,E22_v3_recv_pay_tax10,6678.0,0.0,123921.79999999999,130599.79999999999,0.0,0.0,0.0,4194.0
2024-10-01,E22_v3_recv_pay_tax10,6678.0,0.0,123871.8,130549.8,0.0,0.0,0.0,4194.0
2024-10-04,E22_v3_recv_pay_tax10,6678.0,0.0,122981.6,129659.6,0.0,0.0,0.0,4194.0
2024-10-07,E22_v3_recv_pay_tax10,6678.0,0.0,123717.5,130395.5,0.0,0.0,0.0,4194.0
2024-10-08,E22_v3_recv_pay_tax10,6678.0,0.0,122193.6,128871.6,0.0,0.0,0.0,4194.0
2024-10-09,E22_v3_recv_pay_tax10,6678.0,0.0,121718.4,128396.4,0.0,0.0,0.0,4194.0
2024-10-11,E22_v3_recv_pay_tax10,6678.0,0.0,122031.9,128709.9,0.0,0.0,0.0,4194.0
2024-10-14,E22_v3_recv_pay_tax10,6678.0,0.0,122491.7,129169.7,0.0,0.0,0.0,4194.0
2024-10-15,E22_v3_recv_pay_tax10,6678.0,0.0,123842.2,130520.2,0.0,0.0,0.0,4194.0
2024-10-16,E22_v3_recv_pay_tax10,6678.0,0.0,122648.7,129326.7,0.0,0.0,0.0,4194.0
2024-10-17,E22_v3_recv_pay_tax10,6678.0,0.0,123544.8,130222.8,0.0,0.0,0.0,4194.0
2024-10-18,E22_v3_recv_pay_tax10,6678.0,0.0,124955.79999999999,131633.8,0.0,0.0,0.0,4194.0
2024-10-21,E22_v3_recv_pay_tax10,6678.0,0.0,123596.09999999999,130274.09999999999,0.0,0.0,0.0,4194.0
2024-10-22,E22_v3_recv_pay_tax10,6678.0,0.0,124271.7,130949.7,0.0,0.0,0.0,4194.0
2024-10-23,E22_v3_recv_pay_tax10,6678.0,0.0,122655.7,129333.7,0.0,0.0,0.0,4194.0
2024-10-24,E22_v3_recv_pay_tax10,6678.0,0.0,122651.7,129329.7,0.0,0.0,0.0,4194.0
2024-10-25,E22_v3_recv_pay_tax10,6678.0,0.0,122766.7,129444.7,0.0,0.0,0.0,4194.0
2024-10-28,E22_v3_recv_pay_tax10,6678.0,0.0,123231.0,129909.0,0.0,0.0,0.0,4194.0
2024-10-29,E22_v3_recv_pay_tax10,6678.0,0.0,122336.8,129014.8,0.0,0.0,0.0,4194.0
2024-10-30,E22_v3_recv_pay_tax10,6678.0,0.0,122644.09999999999,129322.09999999999,0.0,0.0,0.0,4194.0
2024-11-01,E22_v3_recv_pay_tax10,6678.0,0.0,121453.09999999999,128131.09999999999,0.0,0.0,0.0,4194.0
2024-11-04,E22_v3_recv_pay_tax10,6678.0,0.0,122704.90000000001,129382.90000000001,0.0,0.0,0.0,4194.0
2024-11-05,E22_v3_recv_pay_tax10,6678.0,0.0,122966.4,129644.4,0.0,0.0,0.0,4194.0
2024-11-06,E22_v3_recv_pay_tax10,6678.0,0.0,122075.3,128753.3,0.0,0.0,0.0,4194.0
2024-11-07,E22_v3_recv_pay_tax10,6678.0,0.0,122181.7,128859.7,0.0,0.0,0.0,4194.0
2024-11-08,E22_v3_recv_pay_tax10,6678.0,0.0,122275.1,128953.1,0.0,0.0,0.0,4194.0
2024-11-11,E22_v3_recv_pay_tax10,6678.0,0.0,122329.70000000001,129007.70000000001,0.0,0.0,0.0,4194.0
2024-11-12,E22_v3_recv_pay_tax10,6678.0,0.0,121698.4,128376.4,0.0,0.0,0.0,4194.0
2024-11-13,E22_v3_recv_pay_tax10,6678.0,0.0,121952.5,128630.5,0.0,0.0,0.0,4194.0
2024-11-14,E22_v3_recv_pay_tax10,6678.0,0.0,121015.1,127693.1,0.0,0.0,0.0,4194.0
2024-11-15,E22_v3_recv_pay_tax10,6678.0,0.0,122390.1,129068.1,0.0,0.0,0.0,4194.0
2024-11-18,E22_v3_recv_pay_tax10,6678.0,0.0,123173.90000000001,129851.90000000001,0.0,0.0,0.0,4194.0
2024-11-19,E22_v3_recv_pay_tax10,6678.0,0.0,124438.3,131116.3,0.0,0.0,0.0,4194.0
2024-11-20,E22_v3_recv_pay_tax10,6678.0,0.0,123434.70000000001,130112.70000000001,0.0,0.0,0.0,4194.0
2024-11-21,E22_v3_recv_pay_tax10,6678.0,0.0,123265.40000000001,129943.40000000001,0.0,0.0,0.0,4194.0
2024-11-22,E22_v3_recv_pay_tax10,6678.0,0.0,123528.8,130206.8,0.0,0.0,0.0,4194.0
2024-11-25,E22_v3_recv_pay_tax10,6678.0,0.0,124315.09999999999,130993.09999999999,0.0,0.0,0.0,4194.0
2024-11-26,E22_v3_recv_pay_tax10,6678.0,0.0,123891.70000000001,130569.70000000001,0.0,0.0,0.0,4194.0
2024-11-27,E22_v3_recv_pay_tax10,6678.0,0.0,124442.5,131120.5,0.0,0.0,0.0,4194.0
2024-11-28,E22_v3_recv_pay_tax10,6678.0,0.0,124131.40000000001,130809.40000000001,0.0,0.0,0.0,4194.0
2024-11-29,E22_v3_recv_pay_tax10,6678.0,0.0,123444.4,130122.4,0.0,0.0,0.0,4194.0
2024-12-02,E22_v3_recv_pay_tax10,6678.0,0.0,123914.5,130592.5,0.0,0.0,0.0,4194.0
2024-12-03,E22_v3_recv_pay_tax10,6678.0,0.0,125888.40000000001,132566.40000000002,0.0,0.0,0.0,4194.0
2024-12-04,E22_v3_recv_pay_tax10,6678.0,0.0,126103.0,132781.0,0.0,0.0,0.0,4194.0
2024-12-05,E22_v3_recv_pay_tax10,6678.0,0.0,126311.5,132989.5,0.0,0.0,0.0,4194.0
2024-12-06,E22_v3_recv_pay_tax10,6678.0,0.0,126099.70000000001,132777.7,0.0,0.0,0.0,4194.0
2024-12-09,E22_v3_recv_pay_tax10,6678.0,0.0,126555.40000000001,133233.40000000002,0.0,0.0,0.0,4194.0
2024-12-10,E22_v3_recv_pay_tax10,6678.0,0.0,125884.3,132562.3,0.0,0.0,0.0,4194.0
2024-12-11,E22_v3_recv_pay_tax10,6678.0,0.0,124838.3,131516.3,0.0,0.0,0.0,4194.0
2024-12-12,E22_v3_recv_pay_tax10,6678.0,0.0,125252.40000000001,131930.40000000002,0.0,0.0,0.0,4194.0
2024-12-13,E22_v3_recv_pay_tax10,6678.0,0.0,124834.6,131512.6,0.0,0.0,0.0,4194.0
2024-12-16,E22_v3_recv_pay_tax10,6678.0,0.0,124944.5,131622.5,0.0,0.0,0.0,4194.0
2024-12-17,E22_v3_recv_pay_tax10,6678.0,0.0,124070.1,130748.1,0.0,0.0,0.0,4194.0
2024-12-18,E22_v3_recv_pay_tax10,6678.0,0.0,122873.7,129551.7,0.0,0.0,0.0,4194.0
